age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
27,4,1,High School,Part-time,10181,Same Religion,0,4.142129852,2,Collaborative,1.83971923,1,0,0,9.114583134,2,Love,1,0,5.323458875,1
33,6,0,Bachelor,Full-time,76587,Same Religion,0,5.971139222,2,Collaborative,4.732198174,0,0,0,8.101593131,6,Arranged,0,0,4.714398043,0
27,1,2,Master,Part-time,60178,Same Religion,0,6.149485315,1,Passive,2.495425172,0,1,1,2.625093563,1,Other,1,0,6.635709328,0
22,1,4,Bachelor,Homemaker,54737,Same Religion,1,6.320655029,2,Avoidant,7.894670661,0,0,1,10,3,Arranged,1,0,7.947657754,0
26,2,2,Bachelor,Full-time,57540,Same Religion,0,7.550938772,0,Avoidant,6.890198699,0,0,0,2.904439902,3,Love,0,0,7.371380793,1
28,1,2,Master,Full-time,71657,Same Religion,1,5.336307825,1,Collaborative,7.620635373,0,0,0,2.920658797,2,Love,1,0,8.090582146,1
34,3,1,High School,Full-time,14348,Different Religion,1,6.864004277,2,Collaborative,8.190000582,0,0,1,2.263786862,5,Love,1,0,7.58695631,0
31,1,1,High School,Homemaker,60638,Same Religion,1,7.266152724,2,Aggressive,4.053872632,0,0,0,5.090734669,0,Love,0,0,5.763052361,1
23,1,1,Bachelor,Part-time,68620,Same Religion,1,6.991289113,0,Aggressive,7.083926857,0,0,0,8.513571838,2,Love,0,0,8.577534055,0
40,24,1,Master,Homemaker,103221,Not Religious,1,6.951324618,4,Collaborative,4.356495133,0,0,1,2.658687283,4,Love,0,0,8.874206212,1
29,1,2,Master,Part-time,32995,Different Religion,1,7.109898318,7,Collaborative,4.386438951,0,0,1,4.606049339,2,Love,1,0,3.633387949,1
34,13,2,Bachelor,Full-time,68867,Same Religion,1,6.430028454,3,Collaborative,4.495601734,0,1,0,6.707675509,7,Love,0,0,9.342846711,1
27,1,2,Master,Unemployed,50319,Not Religious,1,2.16398143,3,Collaborative,2.94668175,0,0,0,4.911485536,4,Love,0,0,7.28556967,1
30,24,4,Master,Full-time,69690,Not Religious,1,3.971979508,1,Avoidant,4.650316191,0,0,0,6.009964566,2,Other,1,0,9.12137377,0
32,22,1,High School,Full-time,77332,Not Religious,1,3.413282671,5,Collaborative,4.687271801,0,0,0,7.901927522,2,Love,1,0,9.461566817,1
34,10,3,Master,Full-time,45296,Not Religious,1,3.851939469,0,Collaborative,6.677713826,0,1,0,4.807758339,3,Arranged,0,0,6.819888297,0
33,11,4,High School,Full-time,99102,Different Religion,1,4.021096405,3,Passive,4.449577516,0,0,1,4.064638218,4,Love,0,0,6.507505237,1
32,1,2,High School,Full-time,86431,Same Religion,1,8.073040466,3,Passive,3.643736006,0,0,0,6.825065794,1,Love,0,0,6.671678877,1
26,40,1,Bachelor,Full-time,75764,Different Religion,1,8.668448574,2,Collaborative,6.726055408,0,0,0,6.035704917,4,Arranged,0,0,5.540758591,0
25,21,2,Bachelor,Full-time,52864,Different Religion,1,7.286379648,0,Aggressive,2.739180755,0,0,0,7.501223535,5,Love,0,0,4.371334584,0
29,22,1,Bachelor,Full-time,48909,Same Religion,1,4.013622535,1,Collaborative,4.668256745,1,0,0,7.807967813,1,Arranged,1,0,7.614090396,0
32,10,2,High School,Unemployed,68792,Same Religion,1,4.15547582,4,Collaborative,6.651683743,0,0,0,2.086466283,3,Arranged,0,1,8.549599609,0
26,4,3,High School,Full-time,52117,Same Religion,1,4.708002967,2,Avoidant,7.061796383,1,0,1,4.395469438,3,Love,1,0,8.348637945,1
33,22,0,High School,Full-time,49525,Different Religion,0,4.535140784,1,Avoidant,8.289453402,0,0,1,4.905335435,3,Love,0,0,3.858941974,1
35,3,2,Bachelor,Full-time,98304,Same Religion,1,8.641173766,0,Passive,5.999809409,0,1,0,5.165670885,2,Love,1,0,2.975475284,1
23,8,4,Master,Part-time,70950,Same Religion,0,3.285428774,2,Avoidant,5.287731988,1,0,0,9.444946026,2,Arranged,0,0,6.110685188,1
23,1,1,Master,Part-time,76471,Not Religious,1,6.627782527,1,Avoidant,8.979638999,0,1,0,1,3,Love,1,0,4.259793213,0
27,25,2,Master,Homemaker,97531,Same Religion,1,3.452067629,2,Passive,2.92090092,1,0,1,5.015016669,4,Love,1,0,5.52362827,0
29,1,1,Bachelor,Unemployed,61662,Not Religious,1,6.992046902,0,Aggressive,6.962452411,0,0,1,3.885682296,2,Love,1,0,6.1092015,0
25,2,6,Master,Full-time,47350,Same Religion,1,5.235660313,4,Aggressive,5.321426981,0,0,0,8.03874989,9,Love,0,0,6.200934102,0
34,8,0,High School,Full-time,38596,Same Religion,1,3.75609427,3,Passive,1,0,0,0,4.248622041,3,Arranged,1,0,4.914108288,1
30,14,1,High School,Full-time,87089,Same Religion,0,4.883834833,1,Aggressive,8.995098069,0,0,1,9.066285086,1,Arranged,1,0,7.705356131,0
28,9,2,Bachelor,Homemaker,52542,Same Religion,0,7.000900465,4,Collaborative,2.97725075,1,0,0,5.870741594,2,Love,1,0,9.085912353,1
20,2,2,Bachelor,Part-time,10000,Same Religion,0,2.744282279,1,Collaborative,10,1,1,0,5.452750898,2,Love,0,1,9.144077696,1
21,1,4,Master,Full-time,10000,Not Religious,0,4.744847542,1,Passive,5.383949774,0,0,0,4.786056711,7,Love,0,0,6.022259602,0
29,14,0,Bachelor,Full-time,30490,Different Religion,1,5.625892035,3,Avoidant,2.616094807,0,0,0,5.238655149,0,Arranged,0,0,7.885040826,0
18,40,2,High School,Full-time,52485,Not Religious,1,3.247468057,1,Aggressive,7.004859175,0,0,0,2.310644638,4,Other,1,0,7.455161016,0
33,16,1,Master,Full-time,55469,Same Religion,0,4.095270659,4,Collaborative,4.033056252,0,1,0,2.984287848,0,Arranged,1,0,6.183416854,0
27,6,2,Bachelor,Unemployed,70520,Same Religion,1,8.905583176,2,Aggressive,5.162855528,1,0,0,4.775856749,4,Love,1,0,4.841399824,0
44,23,0,Master,Part-time,37261,Same Religion,1,3.354491541,1,Aggressive,6.390439148,0,0,0,7.460938407,6,Love,0,0,8.38665268,1
39,5,0,Master,Part-time,64367,Same Religion,1,4.928759341,4,Aggressive,5.268960927,0,0,1,8.00429196,3,Love,1,0,6.052835308,1
27,7,1,High School,Full-time,77682,Different Religion,1,6.968940787,0,Passive,5.033824278,0,1,0,2.509635347,1,Love,1,0,4.728688991,1
27,6,3,High School,Full-time,57120,Same Religion,1,5.850076371,1,Avoidant,3.752610224,0,0,1,7.889530208,5,Love,1,0,8.128147332,0
32,5,3,High School,Part-time,50705,Not Religious,0,4.857396071,0,Avoidant,1,0,0,0,6.461031877,3,Love,0,1,5.125075521,1
36,14,0,High School,Unemployed,42667,Different Religion,1,7.569303974,0,Avoidant,5.968817934,0,0,1,7.298031877,1,Love,0,0,4.645369363,0
19,7,2,High School,Full-time,82918,Not Religious,0,1.84681226,1,Collaborative,6.414907411,0,0,1,5.763465131,6,Love,0,0,5.5185444,0
19,3,2,Bachelor,Part-time,32600,Different Religion,0,7.399334186,2,Avoidant,10,1,0,0,7.955761246,4,Arranged,1,0,7.665331648,1
24,2,1,PhD,Unemployed,91538,Same Religion,1,4.100784742,4,Collaborative,7.084677985,0,0,0,4.503441001,2,Love,0,0,5.65043596,1
30,1,2,Master,Full-time,59548,Different Religion,1,1,3,Passive,2.452824598,0,0,0,5.689019997,3,Love,1,1,7.33168869,1
30,8,3,Master,Part-time,39226,Same Religion,1,10,3,Avoidant,1,0,0,0,3.792173768,2,Love,1,0,2.510204947,0
33,2,2,High School,Full-time,76815,Same Religion,0,6.074770674,0,Aggressive,1,0,1,1,2.854843894,3,Arranged,1,0,4.473251149,0
22,1,1,Bachelor,Unemployed,70163,Same Religion,1,7.537460605,2,Aggressive,5.121038819,0,0,1,1,1,Love,1,0,5.946137954,0
18,10,1,Bachelor,Full-time,68314,Same Religion,1,8.151313292,3,Aggressive,6.561414539,0,1,0,4.436713291,4,Arranged,0,1,6.357156676,0
32,11,0,High School,Part-time,74080,Same Religion,1,4.151023246,2,Collaborative,6.068505135,0,0,0,6.029611535,2,Other,1,0,5.166109091,0
23,13,4,Master,Full-time,63239,Same Religion,1,5.479735166,3,Avoidant,5.827894802,1,0,0,7.692841133,7,Love,1,0,6.75587502,1
18,7,1,PhD,Full-time,69175,Same Religion,1,5.928906158,2,Collaborative,8.467204316,0,0,1,8.505848176,1,Arranged,0,0,9.095091184,0
28,22,1,Bachelor,Unemployed,87214,Not Religious,1,4.594352709,3,Collaborative,5.977415812,0,0,1,10,2,Love,0,0,4.532565185,0
31,27,2,Master,Part-time,64050,Same Religion,1,8.376546793,2,Aggressive,2.65385432,1,0,0,5.063089755,0,Love,1,0,8.574289981,0
27,16,1,High School,Homemaker,76393,Same Religion,1,8.66296182,0,Passive,3.595166751,1,0,0,4.734940907,3,Love,1,0,5.356623359,0
25,10,1,Bachelor,Part-time,16008,Same Religion,1,5.740975662,0,Aggressive,6.151469738,0,0,0,10,4,Love,1,0,8.962164085,0
27,3,3,High School,Part-time,66485,Different Religion,0,6.99772138,0,Collaborative,5.52829888,1,0,0,6.114496642,4,Love,1,0,7.490524955,1
26,40,2,High School,Unemployed,110456,Same Religion,1,7.70922541,4,Aggressive,4.897801308,0,0,0,3.901724262,4,Arranged,1,0,4.687191459,0
21,3,5,Master,Full-time,24264,Same Religion,1,6.563098947,5,Avoidant,3.835754993,1,0,0,4.423690605,1,Love,0,0,7.057106873,0
24,2,1,Master,Full-time,100007,Same Religion,0,4.847544572,3,Avoidant,2.749660809,1,0,0,4.665730636,2,Love,1,0,3.268161976,1
30,5,2,Bachelor,Full-time,74420,Not Religious,1,1.033163981,2,Aggressive,9.210721891,0,0,0,7.327249657,5,Love,1,0,3.838824403,1
29,1,0,Bachelor,Full-time,26056,Same Religion,1,6.188899596,1,Passive,2.695612072,0,0,1,5.527698339,1,Arranged,1,0,4.935202398,0
28,38,5,Bachelor,Full-time,60808,Same Religion,0,7.590292659,4,Avoidant,3.535311657,1,0,1,5.352716421,4,Love,1,0,6.273808145,0
23,8,0,Master,Homemaker,68043,Same Religion,1,4.112132329,3,Passive,5.135307335,0,0,0,7.951484787,2,Love,0,0,3.735636461,1
27,8,1,No Formal Education,Unemployed,78226,Different Religion,1,6.343254096,0,Passive,5.919556002,0,0,0,5.385077913,1,Love,0,0,1.892356036,1
18,10,1,Master,Homemaker,51293,Same Religion,1,6.891169251,1,Aggressive,5.602705777,0,0,0,5.317289725,4,Love,1,0,5.162235204,1
28,6,0,Master,Homemaker,73924,Not Religious,1,6.902156062,2,Collaborative,1,0,0,0,4.339945334,3,Arranged,0,0,5.183015373,0
35,1,3,Bachelor,Full-time,87705,Same Religion,1,6.249793389,2,Collaborative,5.940829266,1,0,0,8.119215925,5,Love,1,0,2.900661854,1
20,9,3,Bachelor,Full-time,77729,Same Religion,1,4.001291618,1,Collaborative,7.806029767,1,0,0,7.91199188,2,Love,1,0,5.111532567,1
25,12,1,High School,Part-time,83863,Same Religion,1,8.412034054,2,Avoidant,5.686355751,0,0,1,6.668527504,4,Love,0,0,7.316162986,0
29,5,1,High School,Homemaker,51089,Different Religion,1,5.910273004,5,Aggressive,10,0,0,0,5.792746379,5,Love,1,0,4.121461012,1
34,14,0,Master,Full-time,73706,Same Religion,1,4.92585908,1,Avoidant,8.572136712,0,1,0,8.42460288,3,Love,1,0,6.050540954,1
25,2,5,Master,Part-time,105995,Same Religion,1,2.716305723,3,Passive,4.179168328,0,0,0,2.848752679,4,Love,0,0,5.3406238,1
24,2,0,Bachelor,Full-time,38401,Not Religious,1,6.808473878,1,Avoidant,3.70446294,1,0,1,8.478648787,4,Arranged,1,0,4.850139476,0
18,1,1,Bachelor,Full-time,68440,Same Religion,1,10,0,Collaborative,2.482963725,0,0,1,6.951836203,2,Love,1,0,1.075653016,1
28,4,2,High School,Full-time,37699,Same Religion,1,5.529174206,1,Aggressive,5.13351048,0,0,0,3.787694041,2,Love,0,0,8.179707071,0
38,18,2,Bachelor,Full-time,85094,Same Religion,1,5.025458654,1,Collaborative,5.890964569,0,0,0,2.46906726,2,Love,0,0,6.791184043,1
29,17,3,Bachelor,Homemaker,20463,Not Religious,1,5.974817083,5,Passive,7.976607601,0,1,0,4.707430691,5,Love,1,0,4.157627559,0
27,4,0,Bachelor,Full-time,48641,Different Religion,0,5.849016772,2,Aggressive,4.987356259,0,0,0,5.760415962,5,Love,1,0,8.846338241,0
29,8,1,PhD,Homemaker,106138,Different Religion,1,5.264844882,0,Avoidant,3.116994548,0,1,0,7.76681135,3,Love,1,0,7.172953218,1
27,12,3,High School,Full-time,50108,Same Religion,1,10,2,Collaborative,7.836226272,0,0,0,7.53005463,1,Love,1,0,4.277512528,0
23,2,0,Bachelor,Homemaker,58779,Same Religion,1,6.088766639,1,Passive,2.10515405,0,0,0,7.132750098,4,Love,1,0,8.34502666,0
32,1,2,Bachelor,Part-time,84929,Same Religion,1,3.393954533,4,Collaborative,6.159025571,1,0,0,7.694122549,4,Love,0,0,4.922403061,1
29,35,1,No Formal Education,Unemployed,57227,Same Religion,1,3.644670733,1,Collaborative,5.564578989,1,0,0,8.785015857,3,Love,0,0,3.939127825,1
28,9,0,Master,Full-time,19353,Same Religion,1,8.27845872,1,Collaborative,5.310900049,0,0,0,10,4,Love,1,0,5.957194633,1
23,39,2,Bachelor,Part-time,38595,Not Religious,1,6.568192422,0,Aggressive,4.341317015,0,0,0,4.90145608,3,Love,1,0,5.884043024,1
34,4,5,No Formal Education,Homemaker,86362,Same Religion,1,5.296813647,2,Collaborative,8.039368449,1,0,0,5.875645338,4,Love,0,0,6.237889751,0
31,12,1,Bachelor,Full-time,89429,Different Religion,0,5.130369895,2,Avoidant,5.881432176,1,0,1,3.626372283,4,Love,0,0,5.248367544,1
25,2,3,High School,Full-time,19856,Same Religion,0,7.394298916,4,Collaborative,6.111218582,0,0,0,5.921440988,6,Love,1,0,7.256255891,0
33,3,2,Bachelor,Full-time,41010,Different Religion,1,4.421577801,0,Collaborative,6.773305465,0,1,1,4.31022361,2,Love,1,0,3.311767672,1
25,7,2,High School,Full-time,46553,Same Religion,1,5.700782367,4,Passive,1.514978187,0,0,0,9.050425514,4,Love,1,0,5.154544786,0
24,3,2,Bachelor,Full-time,52385,Same Religion,1,7.457477439,6,Passive,2.398586982,0,0,0,5.919935531,4,Arranged,1,0,6.237616833,0
24,1,3,PhD,Part-time,41421,Same Religion,1,4.513578526,2,Avoidant,3.092865831,1,0,1,3.606417283,2,Arranged,0,1,4.886921512,1
19,3,0,Master,Full-time,62118,Not Religious,1,8.543635005,3,Collaborative,5.213585149,0,0,1,4.705993974,2,Arranged,1,0,7.244994719,0
30,1,0,High School,Part-time,48539,Not Religious,1,2.724807076,1,Collaborative,2.930165078,0,1,0,5.197769606,2,Love,1,0,7.654909551,1
18,12,1,High School,Homemaker,51429,Same Religion,0,6.076345235,1,Collaborative,3.060584337,0,0,0,3.184342933,8,Love,1,0,6.684418027,0
21,6,3,High School,Part-time,37344,Same Religion,1,6.152317953,2,Avoidant,4.49356134,0,0,0,6.118376046,4,Arranged,0,0,4.041050881,0
18,1,0,High School,Full-time,75675,Same Religion,0,1.752100903,2,Avoidant,7.452495852,0,0,0,8.488320824,2,Arranged,1,0,3.284035174,1
27,1,1,High School,Part-time,32256,Same Religion,0,4.514641797,1,Aggressive,7.400764098,0,0,0,2.747354339,2,Love,1,0,5.778554048,1
27,1,0,Bachelor,Full-time,67634,Different Religion,1,7.193108373,2,Collaborative,6.61861328,0,0,0,6.821828292,5,Love,1,0,5.784425961,0
26,9,4,Master,Full-time,80066,Same Religion,1,4.558465275,1,Avoidant,6.473132006,0,0,0,1.218353121,4,Love,1,1,9.298749476,0
22,1,1,Master,Full-time,99818,Same Religion,0,5.471002657,1,Collaborative,5.010279664,0,0,0,7.510927426,7,Love,1,0,5.296726356,0
22,14,1,High School,Homemaker,70009,Different Religion,1,5.186896302,5,Avoidant,5.698022841,0,0,0,3.934149493,4,Love,0,0,6.318051748,0
30,1,0,Bachelor,Unemployed,64524,Same Religion,1,7.947790902,1,Aggressive,5.074595752,0,0,0,8.849114527,1,Love,1,0,5.710097878,1
25,2,3,High School,Full-time,26193,Different Religion,0,6.685273129,2,Aggressive,5.322631902,0,0,0,7.9865957,4,Love,1,0,4.037078871,0
29,22,3,High School,Full-time,89454,Same Religion,1,5.099914484,0,Collaborative,5.616631094,0,0,0,6.955395754,3,Arranged,1,0,5.784457737,0
23,12,2,Bachelor,Full-time,62859,Not Religious,1,4.566542019,2,Collaborative,4.281755433,0,0,0,5.652437124,2,Love,1,0,8.485172868,1
28,1,1,High School,Homemaker,66187,Same Religion,1,7.732490649,2,Avoidant,1,1,0,0,4.136267613,4,Love,1,0,4.40687086,0
34,17,3,Bachelor,Homemaker,67908,Same Religion,0,6.288516174,4,Aggressive,6.804325239,0,0,0,6.620127232,0,Love,1,0,7.02016857,0
30,6,2,Master,Full-time,62284,Not Religious,0,8.014894799,2,Collaborative,5.285064773,0,0,1,6.115878147,3,Love,1,0,8.333460009,0
25,18,3,Bachelor,Full-time,60158,Same Religion,1,7.235316757,1,Passive,1.020248124,0,0,0,6.798991271,4,Other,0,0,5.140978387,0
29,9,2,Master,Part-time,52708,Not Religious,1,1,4,Collaborative,6.822933292,0,0,1,4.123514263,2,Love,0,0,5.822511585,1
26,11,0,High School,Full-time,74539,Different Religion,0,8.144430786,1,Passive,5.927165887,1,0,0,8.914046128,5,Love,1,0,5.559131091,1
28,40,2,Master,Full-time,29994,Not Religious,1,6.249703961,5,Passive,1.219445702,1,0,0,9.330270925,4,Arranged,1,1,10,1
26,2,2,High School,Part-time,29566,Same Religion,0,6.492157805,2,Passive,9.402351146,1,0,1,5.173138666,6,Arranged,0,0,6.425518041,0
27,9,2,High School,Full-time,43057,Same Religion,1,1.987774564,0,Passive,4.867320606,0,0,0,6.031319265,3,Love,0,0,5.709394953,1
29,6,3,High School,Part-time,84974,Not Religious,0,5.02559423,0,Collaborative,10,0,0,0,6.161115304,2,Arranged,1,0,6.158054518,1
23,1,1,Bachelor,Full-time,68905,Not Religious,1,6.116530166,1,Passive,7.889065771,0,0,0,6.312083638,1,Arranged,0,0,7.941408468,0
22,1,1,Bachelor,Unemployed,47307,Different Religion,1,3.433790427,4,Collaborative,9.029653671,0,0,0,4.358487081,2,Arranged,1,1,5.728570041,1
21,1,1,No Formal Education,Part-time,43988,Same Religion,1,8.654453672,2,Aggressive,5.135406141,1,0,0,7.153515126,2,Love,1,0,6.003779848,1
19,10,2,Master,Part-time,58411,Not Religious,1,7.492970378,1,Passive,5.530212535,0,0,0,3.701506407,3,Arranged,0,0,3.91482118,1
21,8,2,Bachelor,Unemployed,68005,Same Religion,0,5.196883963,0,Avoidant,6.657893398,1,0,0,6.561111669,2,Love,0,0,1.482765232,0
28,8,1,Bachelor,Full-time,87217,Different Religion,1,9.627567442,2,Passive,5.807171992,0,0,1,1.835253532,5,Love,1,0,3.378657068,1
23,1,0,Bachelor,Full-time,101055,Same Religion,1,6.739624841,2,Aggressive,6.694813087,0,0,0,7.343649808,3,Arranged,1,0,8.00156251,1
30,6,2,Master,Full-time,57482,Same Religion,1,8.744674166,2,Avoidant,4.823176824,0,0,0,6.529598723,3,Love,1,0,5.329182642,0
28,25,0,Master,Full-time,104042,Same Religion,1,4.368021197,1,Collaborative,1,0,0,0,4.701763405,1,Arranged,1,0,4.841594149,1
18,5,0,Bachelor,Full-time,61592,Not Religious,1,6.95610701,2,Aggressive,3.909108088,0,1,0,6.896761002,2,Love,0,0,7.083634096,0
31,9,2,Bachelor,Unemployed,66046,Different Religion,1,8.685031226,3,Collaborative,6.16086006,0,0,0,9.306833184,4,Love,1,0,7.353584982,0
32,15,0,Master,Full-time,79575,Not Religious,0,8.36809856,3,Avoidant,5.958363044,0,0,0,9.356974488,3,Love,1,0,8.140246071,0
23,15,0,High School,Full-time,82477,Same Religion,1,8.017937699,3,Passive,10,0,1,0,7.281955247,3,Other,0,0,6.087386086,0
30,7,1,High School,Unemployed,91508,Same Religion,0,8.488654114,1,Collaborative,4.124477064,0,0,0,7.124506747,5,Love,0,0,7.300732674,1
23,19,1,Bachelor,Part-time,34285,Same Religion,1,9.054696455,3,Avoidant,5.992040608,0,1,0,8.394816994,3,Arranged,1,0,4.535900753,0
28,4,3,Master,Full-time,62444,Same Religion,1,1.384550629,0,Avoidant,6.751734294,1,0,1,7.954131089,2,Arranged,0,0,8.212522941,0
21,21,0,Bachelor,Full-time,85102,Same Religion,0,5.147518927,0,Collaborative,6.214309701,0,1,0,4.171016585,6,Love,1,0,7.540953508,1
19,2,3,No Formal Education,Full-time,38639,Same Religion,1,2.515248476,3,Passive,3.031981843,0,0,1,6.873537578,3,Love,0,0,6.945895144,1
26,3,1,High School,Full-time,22559,Same Religion,1,2.542397214,1,Collaborative,6.106701932,0,0,0,5.386512165,2,Other,1,0,7.100852248,1
27,1,2,Bachelor,Homemaker,30276,Same Religion,1,4.957189523,2,Aggressive,2.545008204,1,1,1,9.921216258,1,Arranged,0,0,9.570084809,1
26,15,0,Bachelor,Full-time,57566,Same Religion,1,5.14259471,3,Passive,3.913232035,0,0,1,7.497209441,4,Love,1,0,9.39407949,0
22,5,1,PhD,Part-time,100432,Not Religious,1,8.721440095,1,Passive,4.592136825,0,0,0,5.54042297,2,Arranged,0,1,7.696651486,0
26,2,1,High School,Homemaker,29830,Different Religion,1,3.616653271,3,Collaborative,4.556518742,1,0,0,5.625167648,1,Love,1,0,9.86386916,1
29,2,1,Bachelor,Part-time,36684,Not Religious,0,6.358395012,1,Collaborative,1.163544583,0,1,0,2.897572455,2,Love,1,0,5.109243989,0
27,23,6,High School,Full-time,49933,Not Religious,1,9.194830624,3,Avoidant,4.906639356,0,0,1,6.34769068,1,Love,1,0,3.716083108,1
28,17,2,Bachelor,Unemployed,40133,Same Religion,1,5.694110219,3,Aggressive,5.329202827,0,0,0,4.82122482,1,Arranged,0,0,6.629182381,1
24,8,1,Master,Unemployed,36511,Different Religion,1,9.903856219,2,Passive,5.583669924,0,0,0,6.444987059,2,Love,1,0,5.51110012,1
33,9,2,Bachelor,Part-time,19227,Different Religion,0,2.249415682,1,Aggressive,4.365933251,0,0,0,10,2,Love,0,0,5.325186705,1
22,6,4,Master,Homemaker,49436,Same Religion,1,4.301464979,2,Aggressive,9.937239982,0,0,0,5.944280726,2,Love,0,0,4.534776318,0
30,4,1,PhD,Part-time,99203,Not Religious,1,9.085858773,3,Collaborative,5.459044095,0,0,0,3.079999982,2,Arranged,1,0,7.666342722,0
33,24,1,High School,Unemployed,71095,Same Religion,1,4.645585986,1,Aggressive,3.931643605,1,0,0,5.192629857,3,Love,1,0,5.135123196,1
30,1,2,Master,Homemaker,83525,Same Religion,1,5.520308246,1,Passive,5.785549893,0,0,1,5.931066029,2,Love,1,0,7.458981033,1
26,5,1,High School,Part-time,47903,Different Religion,1,9.342731467,3,Avoidant,3.40976769,0,1,0,5.316120424,1,Love,1,0,7.941815232,1
25,4,1,High School,Part-time,43149,Different Religion,1,7.328838662,5,Collaborative,7.410860366,0,0,0,6.519867691,6,Arranged,1,0,6.62895077,1
33,6,1,Bachelor,Part-time,70428,Same Religion,1,2.711239061,0,Collaborative,6.280583553,0,1,0,5.932338237,3,Love,0,0,6.520715208,0
20,6,0,Master,Unemployed,61677,Same Religion,1,7.234416665,2,Passive,9.039827316,0,0,0,6.92200334,5,Arranged,0,0,6.540075391,0
23,7,1,Bachelor,Unemployed,58888,Same Religion,1,4.586415619,3,Aggressive,7.497172855,1,0,0,6.543555017,5,Love,1,0,7.093465611,1
26,1,1,High School,Full-time,93545,Same Religion,1,5.013378389,2,Aggressive,8.752817739,0,0,1,9.251766939,1,Love,1,0,7.876342321,1
34,7,0,PhD,Unemployed,43896,Not Religious,1,5.813255128,3,Collaborative,1,0,1,0,7.446788927,3,Arranged,1,0,5.030543038,1
29,2,3,Master,Unemployed,41132,Not Religious,1,4.843068004,3,Collaborative,2.444639701,0,0,0,8.354305544,2,Love,1,0,6.763296755,0
23,2,2,High School,Unemployed,77031,Different Religion,1,6.97978627,2,Avoidant,6.761527629,0,0,0,4.540605453,4,Arranged,1,0,4.564635466,0
